trades,win_rate,total_pts,total_usd,avg_pts,entry,exit
37,81.08108108108108,15381.75,307635.0,415.72297297297297,0.21,0.71
37,81.08108108108108,15381.75,307635.0,415.72297297297297,0.21,0.72
37,81.08108108108108,15381.75,307635.0,415.72297297297297,0.21,0.7
47,78.72340425531915,15378.0,307560.0,327.1914893617021,0.29,0.76
47,78.72340425531915,15378.0,307560.0,327.1914893617021,0.29,0.75
31,80.64516129032258,15367.75,307355.0,495.73387096774195,0.33,0.92
20,75.0,15319.75,306395.0,765.9875,0.3,0.95
44,79.54545454545455,15258.5,305170.0,346.78409090909093,0.27,0.75
44,79.54545454545455,15258.5,305170.0,346.78409090909093,0.27,0.76
49,77.55102040816327,15207.0,304140.0,310.3469387755102,0.32,0.83
32,87.5,15193.75,303875.0,474.8046875,0.22,0.9
39,79.48717948717949,15177.0,303540.0,389.15384615384613,0.22,0.74
50,76.0,15100.75,302015.0,302.015,0.33,0.81
35,82.85714285714286,15090.0,301800.0,431.14285714285717,0.19,0.7
35,82.85714285714286,15090.0,301800.0,431.14285714285717,0.19,0.72
35,82.85714285714286,15090.0,301800.0,431.14285714285717,0.19,0.71
41,78.04878048780488,15055.5,301110.0,367.2073170731707,0.24,0.76
41,78.04878048780488,15055.5,301110.0,367.2073170731707,0.24,0.75
41,78.04878048780488,15029.75,300595.0,366.5792682926829,0.25,0.76
41,78.04878048780488,15029.75,300595.0,366.5792682926829,0.25,0.75
49,75.51020408163265,15021.5,300430.0,306.5612244897959,0.32,0.82
39,79.48717948717949,15007.0,300140.0,384.79487179487177,0.22,0.73
41,78.04878048780488,14984.75,299695.0,365.4817073170732,0.23,0.72
41,78.04878048780488,14984.75,299695.0,365.4817073170732,0.23,0.7
41,78.04878048780488,14984.75,299695.0,365.4817073170732,0.23,0.71
34,85.29411764705883,14883.0,297660.0,437.7352941176471,0.29,0.9
47,80.85106382978722,14881.75,297635.0,316.6329787234043,0.31,0.84
40,85.0,14881.0,297620.0,372.025,0.31,0.88
23,78.26086956521739,14829.5,296590.0,644.7608695652174,0.25,0.94
